,id,tweet,subtask_a,subtask_b,subtask_c
4940,94840,@ USER @ USER liberal have to go in a they are so over their head Poor leader and even poorer advisor,OFF,TIN,IND
4941,34158,@ USER The liberal have sunk to an all new low ... .how tragic ! !,NOT,,
4942,72456,@ USER it appears you edited out a portion of ANTIFA talk from the latest episode and I ’ d like to file a formal complaint .,NOT,,
4943,48003,@ USER well she is hot and lie with a smile .. so yeah,NOT,,
4944,32932,@ USER @ USER @ USER Wow ! ! ! He is Malloy # voteredNovember,NOT,,
4945,44691,"@ USER The term parasite '' ha now been added to my list of `` fuck you '' term , which also includes the term `` widget '' . ''",OFF,TIN,IND
4946,30023,@ USER @ USER I 'm glad Mia is feeling better !,NOT,,
4947,87635,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER They just all want to keep their CORRUPT & amp ; CUSHIONEY JOBS ! ! ! THRY WANT TO GO BACK TO ... ..BUSINESS AS USUAL `` `` I DO N'T THINK SO '' ! ! ! ! ! ! ! ! ! '',NOT,,
4948,79078,@ USER lol ... a liberal trying to make other liberal sick what a maroon,NOT,,
4949,68900,"@ USER @ USER should careful ! ! all thing will use to against him , It 's kind of a hit job by Someone or a Group ? ? That 's Interview '' wa used to victimize him , he should be careful to act from now on ! ! ''",NOT,,
4950,59831,@ USER @ USER No one belief Schumer . Dems don ’ t and nod with a wink happy to obstruct with lie . Swampers ... same thing . And actual conservative know it ’ s an actual lie and pray for the liar to receive God ’ s wrath . How sad that truth and justice are dead .,NOT,,
4951,99942,@ USER @ USER Choosing heartless politician over your ancestor country . Speaks volume a to who you are .,OFF,UNT,
4952,15948,"@ USER My divorce . Everyone say , We 're not picking a side . '' And then , they all totally do . Trials of life are great indicator about the realness of people . It suck at first , but then the after is great . # EverybodyTalks ''",NOT,,
4953,54580,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Sanctions used to be the action of last resort now it there weapon of first choice '' When wa this ? Taking account of this graph URL from URL & amp ; URL,NOT,,
4954,38764,@ USER @ USER The right ha the unique ability to create monster out of thin air . It Legislation wa even created to fight the phantom menance of antifa -- currently in committee . URL,OFF,TIN,IND
4955,44544,MUST READ : Delay the Kavanaugh Vote . This Senate is singularly ill-equipped to ass the allegation against Trump ’ s Supreme Court nominee . URL via @ USER # PostponeTheVote # maga # ncpol URL,NOT,,
4956,93074,"# EndPC : Teaching guide for # Portland public school celebrates Islam , communist , terrorist , # abortion ; promotes # GunControl & amp ; transgenders '' ~ & gt ; URL # EndCulturalMarxism ''",OFF,TIN,OTH
4957,38875,@ USER Another Dem-run sanctuary city '' with strict gun control law . . . the ultimate fail . '',NOT,,
4958,40137,@ USER why should he the woman is lying according to everyone that went to school there except liberal who would say anything to get rid of him .,NOT,,
4959,23302,@ USER Cutie connection is authentic 💓,NOT,,
4960,37494,@ USER Antifa are so said SJW '' and to be honest . Antifa is n't really about the same `` Justice '' that a rider is . '',NOT,,
4961,56538,@ USER you are something else😍,NOT,,
4962,46888,@ USER Go out like Seinfeld and cancel the series while it 's hot ! Jk do n't you fucking dare . This better have a issue plan .,OFF,UNT,
4963,19458,@ USER She is good at this game just like u were @ USER A true super fan for sure . She is focused thats why she is going to take this game ! I hope !,NOT,,
4964,28684,@ USER If you are looking for hard head you only have to look at the Republican Congress,OFF,TIN,OTH
4965,31745,@ USER @ USER Really a sickening issue . Liberals are vicious ! ! !,OFF,TIN,GRP
4966,82697,@ USER call me a dog cause DAM ... I got a bone for you nigga 😘,OFF,TIN,IND
4967,72077,@ USER Kavanaugh need to stop lying ... I believe this woman 's account is credible and he is not going to be able to dodge it .,OFF,TIN,IND
4968,83819,@ USER @ USER @ USER You two are nothing but attention seeking whore . Start talking about real issue such a racial injustice sensible gun control prison reform and other issue that important,OFF,TIN,IND
4969,81224,@ USER @ USER Pretty much how the majority see it !,NOT,,
4970,20963,@ USER And they say Russia is the hackers.. Hmmm ...,OFF,TIN,GRP
4971,92112,Huge QDrop dump today . # WWG WGA # QAnon # QArmy # MAGA # TheGreatAwakening,NOT,,
4972,34295,@ USER He know he dose n't have much time left before he is brought down .,NOT,,
4973,13930,# MorningJoe the closer it get to monday the louder the liberal will squeal .,NOT,,
4974,17175,# ExposeTheTruth Ask : What liberal policy EVER QUANTIFIABLY IMPROVED YOUR LIFE ? Libs make BIG promise + warn doom re conservative ... none come/true . No lib agenda but neg/hate . Why use fear ? How help you ? USA doing GREAT . THAT help ! Vote FOR YOUR/FAMILY LIFE FOR GOOD ! # CCOT URL,NOT,,
4975,71576,Cory Booker and the Democratic Party of KKK 's Robert Byrd # PJNET # MAGA # TrumpTrain # TrumpTrain # corybooker # MAGA # KAG # KeepAmericaGreat # PresidentTrump URL URL TW,NOT,,
4976,91186,"@ USER Unfortunately , both Liberals and Conservative party , leader and fringe party no longer know what Canadians really think ! They said they know '' , but that is House ping pong rhetoric ! Even the poll are n't reliable . CANADIANS STARVED FOR A CLEAR STRONG VISION🍁MISSION ! URL",NOT,,
4977,23582,"@ USER @ USER @ USER fash '' & lt ; That 's a give away phrase for # antifa type , the genuine fascist who want to close down free speech . This [ ex- ] muslim nail the apologist who are really just providing cover for radical islam . URL",NOT,,
4978,26816,& lt ; God 's chosen leader '' my as ! Fuck Christian conservative ! ! ! & gt ; Baptist pastor Brian Kaylor claim Sarah Huckabee Sanders lie to defend “ God ’ s chosen leader ” URL,OFF,TIN,GRP
4979,45651,@ USER This is # MAGA 's first victory lap . I 'm up for the vote !,NOT,,
4980,84588,@ USER @ USER @ USER @ USER She is a wannabe Hilary Clinton.. Can ’ t stand that woman and anything that the NDP stand for . I believe that they are even more dangerous than the liberal !,OFF,TIN,IND
4981,44140,Here ’ s some more of what my opponent is “ resisting. ” Are you better off today than you were year ago ? # NJ # MAGA # WalkAway URL,NOT,,
4982,53206,@ USER U a bad bitch now lol,OFF,TIN,IND
4983,31505,@ USER He is over with the bola crowd according to the reaction he got from the first night of bola .,NOT,,
4984,49250,@ USER @ USER GET OUT OF MY MENTIONS ( i stand corrected ),NOT,,
4985,27082,"*chokes laughing* So , @ USER having considered the excellent work '' of the @ USER have decided that it such a car-crash , and with no certainty over trading , that they 'll `` temporarily '' close their plant next year Nichts ist haltbarer al eine temporäre Lösung 😂😂😂😂 ''",NOT,,
4986,18720,@ USER @ USER @ USER @ USER Yeah bitch we put him back in and beat your sorry ass the bear SUCK ! ! BLEW A - LEAD LMAOOOO,OFF,TIN,IND
4987,19032,@ USER @ USER She is only saying that because she want to win . Don ’ t vote for this fraud .,NOT,,
4988,15115,@ USER @ USER Liberals without identity politics have nothing .,NOT,,
4989,29365,@ USER @ USER @ USER Exactly ! Fred Guttenberg ’ s entire mission is for “ Gun Control ” & amp ; Feinstein will do anything for a dollar . Both are on a mission to change 👉legislation in favor of taking gun from Law Abiding Americans . HOW is his whole stance NOT political ?,NOT,,
4990,48639,@ USER now we know tesco 's stance on gun control,NOT,,
4991,94548,@ USER @ USER Why are both eye open if your aiming ? ? 😂😂😳 And you liberal want a war with conservative 😂 . Best of luck snowflake👍🏼,NOT,,
4992,84520,@ USER If he did wouldn ’ t this be the sort of thing Liberals love ? Don ’ t they hate all law enforcement ?,NOT,,
4993,43951,@ USER Hеy ! I am year old . I 'm waiting for you hеre 👉 URL 👈 👰 😗 🌷,NOT,,
4994,75762,@ USER He is not allowed to do this he need to be prosecuted,NOT,,
4995,22691,@ USER Can you elaborate why you think making tax cut permanent is a bad idea ?,NOT,,
4996,39237,@ USER What 's doing detriment to this state ( and country ) is Republicans who refuse to govern a the conservative they campaign to be . McDaniel may have some flaw ( who doe n't ) but he 's the kind of fighter we need . Some of u are sick of the loser the GOP keep giving u .,OFF,TIN,GRP
4997,10692,@ USER CONGRATULATION YOU ARE A PUN MASTER 🎉🎉,NOT,,
4998,57002,@ USER His wittle feelwings are probably hurt 'cause he know everything said by Trump about BO 's era is true !,NOT,,
4999,76658,@ USER You are NOT Robin Williams 😒,NOT,,
5000,86630,@ USER @ USER Picked the fuck up,OFF,TIN,IND
5001,13249,@ USER Yes ... you are exempted ...,NOT,,
5002,12356,@ USER @ USER She pick some random conservative issue from US and try to force fit in Indian narrative . Next might be gun control 😭,NOT,,
5003,68975,@ USER Antifa is expressly anti Nazi . Is Nunes identifying with Nazis ?,NOT,,
5004,95458,@ USER @ USER Trump ha no interest in caring the safety of the country . He doesn ’ t care about gun control . So far with all the shooting in the country . He doesn ’ t care ... he is a selfish person . Everything is about him,OFF,TIN,IND
5005,12196,@ USER @ USER @ USER @ USER You are correct URL,NOT,,
5006,71872,Just imagine the tyranny we ’ d be living under had these leftwing tryants waging war on u and our duly elected president and the American Republic itself gained tyrannical control of the US Supreme Court the neocon ’ s # NeverTrump crew wa trying to deliver to them ? # MAGA,NOT,,
5007,39320,@ USER Liberals that think the world owes them a living .,OFF,TIN,OTH
5008,24747,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER I dont think so..it would mean he is in trouble . Dont wish that on anyone . Is n't that where the Cumm Inn is at ?,OFF,UNT,
5009,30025,@ USER @ USER One can always tell when Dr @ USER is not telling the truth . His mouth is moving ! Why on earth would anyone expect the @ USER not to cosy up to Trump ?,NOT,,
5010,44732,@ USER @ USER @ USER @ USER I cant even imagine it . I think they would boot her off . She is the craziest reality star of all time .,NOT,,
5011,25027,STOCKS RECORD HIGH URL # MAGA,NOT,,
5012,24145,@ USER And no one in their infinite wisdom could n't predict this ? Please !,NOT,,
5013,50116,@ USER i ’ m still bitter she deserved better,NOT,,
5014,10703,"@ USER @ USER @ USER @ USER Believe all woman , even those who ca n't even offer any specific detail . '' `` These other woman are liar ! '' I know liberal are hypocrite , but try to stay consistent through at least one event . ''",OFF,TIN,GRP
5015,15835,@ USER That ’ s one way to look at it . The other is that the charge is bullshit for almost everyone .,OFF,TIN,GRP
5016,93140,/ [ L ] iberals and conservative are on average no more or le narcissistic compared to each other . But the two political orientation are associated with different facet of # narcissism . '' URL,NOT,,
5017,46386,@ USER Fake news,NOT,,
5018,75037,@ USER @ USER @ USER Am I a professional ? No so your statement is irrelevant . It ’ s not like hardy ha done basically identical fall a million time or anything . You clearly know nothing about this . buck say he is perfectly fine . Orton wouldn ’ t have said what he said if he wa hurt .,NOT,,
5019,24450,@ USER Dude hasnt been sober a day since th grade idc what it is at this point he is broken,NOT,,
5020,96026,@ USER @ USER As I ’ m watching it Bentley kept looking at me 😂 he being crate trained again so we good for now . He only allowed out to eat pee and shit and occasionally play time 😂😂🤷🏾‍♀️,OFF,TIN,IND
5021,99364,@ USER @ USER Best female tennis player ever ? Arguably . Great player . She is starting to age and become le unbeatable .,NOT,,
5022,54377,@ USER You liberal ... smh ... tweeting stupid shit ! Trump order elimination of isi ( Obama didn ’ t ) ... .People ! ..think about how people R not murder now ( saved ) because we hav killed of isi,OFF,TIN,GRP
5023,13425,@ USER @ USER You will be voted out all together You crazy bat ...,OFF,TIN,IND
5024,34434,@ USER @ USER False . Your intrusion on the constitutional right of honest Americans did NOTHING to curb violent crime . Gun control = violence against the law-abiding citizen .,OFF,TIN,OTH
5025,62376,@ USER @ USER He is one who should Not own a gun-Such a lost soul—All he Needs is Jesus Christ ✝️,OFF,TIN,IND
5026,27508,@ USER @ USER @ USER No gun law have prevented the violence in Chicago or DC where law are far more strict . Gun control law lead to the death of innocent people who can ’ t protect themselves from criminal .,NOT,,
5027,72880,@ USER Nigga we ’ re going next week,OFF,TIN,OTH
5028,56668,@ USER @ USER Maybe he can help the liberal with TDS .,NOT,,
5029,92743,@ USER She is a bit skeptical ... Her past relationship were rather challenging and she clearly ha not the best experience . This is why she always want to be sure . URL,NOT,,
5030,68454,Kamala Harris interviewed by CBS This Morning on # Kavanaugh 's character . # MAGA # MakeAmericaGreatAgain # TheResistance URL,NOT,,
5031,89618,@ USER you are too 😘😘😘,NOT,,
5032,63560,@ USER Some day you are Louis Winthorpe III before he met Ophelia . URL,NOT,,
5033,26629,@ USER @ USER You ’ re just a far away behind the goal at Hampden than you are at Wembley . There ’ s a lot of greeting faced people up here,NOT,,
5034,10214,@ USER Finally a administration that care about it legal citizen,NOT,,
5035,85206,//i ’ ll make a pinned tweet when i get home but She Is Here,NOT,,
5036,86946,@ USER —Faints— .,NOT,,
5037,84562,@ USER Was Al Gore nominated for Supreme Court judge ? You conservative have some nerve .,OFF,TIN,IND
5038,87186,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER got you,NOT,,
5039,82745,@ USER @ USER This fluffy bastard . URL,OFF,TIN,IND
5040,90996,@ USER @ USER @ USER @ USER @ USER @ USER We play at Connie ’ s on Sat woo,NOT,,
5041,72398,@ USER @ USER I cri evritiem,NOT,,
5042,39648,@ USER Beyond absurd ! Ehat flavor kool-aide is being dispensed at the water cooler ? # GroupThinkStinks,NOT,,
5043,49940,@ USER @ USER @ USER @ USER Now Comes The Pain ... ... ... .. # MAGA🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 # WWG WGA URL,OFF,TIN,OTH
5044,25616,@ USER @ USER @ USER @ USER @ USER @ USER This is why we follow each other -such peace in my Twitter Avenue is amazing URL,NOT,,
5045,83214,@ USER Or buy a gun & amp ; open carry to exert coercive control over an entire town . The open carry demonstrator who eventually stalked me absolutely had this dynamic . I wrote about it for @ USER URL,NOT,,
5046,91206,@ USER I believe he is talented no matter what he performs . It 's hard to put him in a category . What do you think ?,NOT,,
5047,94815,@ USER You are awful .,OFF,TIN,IND
5048,90987,@ USER @ USER @ USER @ USER Why ? Chairman of Young Conservatives whilst at Oxford .,NOT,,
5049,43145,@ USER @ USER Whatever your missing my point which is that he is not even reached his ceiling and not good enough for him he ’ s better than th best in the lg,NOT,,
5050,36537,@ USER @ USER @ USER ... unless you are good with an accused rapist sitting on the highest bench in the land . I 'm sure your female constituent would love to hear you explain that away ...,OFF,TIN,IND
5051,84917,@ USER Liberals go crazy over Creationist 's religious belief yet when useful for their own insanity disregard science There are gender Male & amp ; Female - this is a scientific fact A man doe n't chop off his breast or have baby And where are the breastfeeding nazi for her cruelty,NOT,,
5052,18540,@ USER Didn ’ t she also say “ Trump will never be president take it to the bank ”,NOT,,
5053,34055,@ USER Probably all staged by liberal to block Kavanaugh,NOT,,
5054,52934,@ USER @ USER @ USER She should have gotten August off to let work on stuff at the P.C . It would have help her a lot .,NOT,,
5055,71880,@ USER @ USER Hope he is able to stay in the league,NOT,,
5056,36142,@ USER President Donald J Trump brings good will to all ! MAGA ! SPYGATE ! NOBEL !,NOT,,
5057,57018,@ USER @ USER she is in fact not latino back to your trade,NOT,,
5058,46972,"@ USER Pulling out all the stop with no hold barred is the battle tactic/strategy of the usual Secular-Progressive , Democrat , or MSM Archetype . Before our Country ... Constitution is lost Conservatives and Republicans must say , No More Mr./M 's . Nice Person ! '' ''",NOT,,
5059,90011,@ USER Bro ... he is cray mehn,NOT,,
5060,47864,@ USER @ USER Ask @ USER he know the truth hahaha 😊😊 have favoritism person so unfair,NOT,,
5061,53445,A private life is a happy life 😍,NOT,,
5062,55729,@ USER @ USER Buckle up Democrats and liberal ! The shit is about to hit the fan for you and the FBI/DOJ !,OFF,TIN,GRP
5063,52729,@ USER @ USER I still ca n't believe that you are year old and yes your mom gave you some great gene,NOT,,
5064,24776,@ USER Did you even READ this article ? No one is suggesting Trump made this claim . And there are several link to good deed he IS credited with . URL URL URL,NOT,,
5065,59384,MUST READ 👇 # MAGA URL,NOT,,
5066,94444,@ USER ) this appointment ha been commonly know for month minimum .But now when the left ha nothing else to throw at him she suddenly speaks up . ) This individual is a antifa supporting liberal collage professor . Continued ...,NOT,,
5067,54944,*overheard convo* dad : he ’ s talking about Gov . Brown . I ’ d like to shoot him . He ’ s a terrible man small child : but why ? That ’ d make you a criminal ! dad : it ’ d be worth . all liberal need to die small child : wow that ’ s sad It ’ s naive to think these belief are dying off,NOT,,
5068,54532,# Liberals had some sort of mutual masturbation award show . This is me still not caring . @ USER @ USER @ USER @ USER URL,OFF,TIN,GRP
5069,69072,@ USER How awesome ! Takes picture ! She is such an icon and legend . What a pioneer for woman ! Enjoy it !,NOT,,
5070,79141,Get busy ... 🤣🤣🤣 # MAGA # ConfirmKavanaugh # DemsDesperate URL,NOT,,
5071,62557,@ USER @ USER @ USER @ USER @ USER At least we have brain to fall out '' in the first place ; unlike conservative who believe everything their handler feed them . '',OFF,TIN,GRP
5072,59704,"@ USER Radicalism ? ? ? who 's behind Antifa and other disruptive organization causing havoc - your buddy George Soros . Again , if you have a SPECIFIC accusation , you should bring it ... all of your word are political rhetoric . Nothing clear '' here . ''",NOT,,
5073,41061,@ USER @ USER Tbere are n't hardly any Conservatives left in California . Perhaps the threat are just unintelligible robo call by Antifa comrade jacked up on Starbucks and Lucky Charms .,OFF,TIN,GRP
5074,58219,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Jesus inherited the sinful gene from sinful Mary . It wa in Jesus blood to commit sin .,NOT,,
5075,71631,@ USER @ USER IT WAS OFF THE PLATFORM HOW IS THIS OK ! ? ! ? ?,NOT,,
5076,91233,@ USER Conservatives Vote NOW ! Fed Up With Stupidity !,OFF,TIN,GRP
5077,29890,"& lt ; BECAUSE YOU ARE MY 현재 & gt ; by Gió Ngày Thu Năm x Golden Beryl . Because you are my 현재 , so I 'll cherish every moment with you . You are my past , present and my future . '' Link : URL # HAPPYHYUNJAEDAY # BELIEVE_HYUNJAE_DAY # 너의존재가_기적이야 URL",NOT,,
5078,53965,@ USER Congratulations on being in San Antonio for one year ! I am glad you are working here !,NOT,,
5079,56634,@ USER @ USER You are awesome @ USER ♥️♥️😍😍,NOT,,
5080,31380,@ USER @ USER Same with the conservative,NOT,,
5081,95051,@ USER @ USER I did n't know Oprah Winfrey knew how to play tennis . .. 😱,NOT,,
5082,45420,@ USER What exactly doe he think he is going to do ? He should be careful about how he go around issuing sly theats .,NOT,,
5083,20976,@ USER @ USER Security are paid to protect you from trash and crazy people,OFF,TIN,GRP
5084,27273,@ USER thank you for signing Shelby ’ s poster last night ! She is still so excited . We are so proud of our big win ! # OneTROY # GoTrojans # ProudAlum URL,NOT,,
5085,71082,@ USER Hate to rain on the parade but this is most likely a - Arkansas team they beat . Glad for Mason a he is a great player but the team they beat would not be competitive in C-USA,NOT,,
5086,37276,@ USER @ USER @ USER To pivot away from China : - Form TPP : TRUMP Pacific Partnership ! - Give business to other Asian country and form strong support network outside China ! - Ban product from China that include stolen Intellectual Property - No sharing IP to do business in China # MAGA @ USER,NOT,,
5087,16736,@ USER @ USER Lol ... . your going to jail,OFF,TIN,IND
5088,76268,Replace Chris Collins with anyone but Carl Paladino '' URL # TCOT # MAGA # RedNationRising '',OFF,TIN,IND
5089,37213,@ USER @ USER who really care about any of this wack as beef ? ? ? 😂💀,OFF,UNT,
5090,43662,@ USER We are actually thinking of making this event a gathering for local Antifa member and the # Resistance . Make your voice heard against # Drumpf . 🌊🌊🌊🏳️‍🌈,NOT,,
5091,44815,# UofGH Justice Studies Assistant Program Head Dr. Glenn Hanna recently took part in a series of interview with CBC radio regarding gun control and what a potential ban on handgun and assault rifle could mean for Canada . Listen to the interview here : URL URL,NOT,,
5092,26791,@ USER Liberals and third worlders to thank for it .,NOT,,
5093,35995,How doe this # MAGA ... ? ! ? Is this our tax dollar at work ... ? ! ? URL,OFF,UNT,
5094,39697,@ USER And the fact he called you a nigger after you respectfully told him your preference damn near prof that theory 🤦🏽‍♀️,OFF,TIN,IND
5095,56035,@ USER Hi Brit . I wa notified by Twitter account @ USER that he placed me on of his TARGET list ... .Terrorist ( LOL ) ... and Antifa ( not so funny ) . He 's got high profile people like you on his list and then he 's got random citizen on his list . I have notificed @ USER,NOT,,
5096,28717,@ USER URL Go back to Alpha . Sara will report more today . Omega is coming . Truth . Trust the Plan . MAGA ... WE are the PLAN = Truth .,NOT,,
5097,98615,@ USER @ USER Wait for it ... GUN CONTROL ... oh wait Hoggy boy is in Canada 🤣🤣🤣🤣,NOT,,
5098,84708,@ USER pitch right down the middle while no one else is having trouble with this guy . Its unbelievable he is playing with the season on the line,NOT,,
5099,94396,@ USER Do you have the state right ... .Cali and Chicago are protected by many strict gun control law .,OFF,TIN,IND
5100,76792,@ USER @ USER Hahaha ... It didnt happen so she is fine ... ..,NOT,,
5101,98800,@ USER @ USER she is a bad girl ! bad bad gril : ),NOT,,
5102,90250,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Happy to connect . # WeMakeAmericaGreat 🇺🇸🇺🇸🇺🇸,NOT,,
5103,30091,@ USER We 've got a big story coming out ( most probably next week ) about the Communist origin of Antifa . I hope you can join u @ USER,NOT,,
5104,66909,@ USER Fk that,NOT,,
5105,49772,@ USER @ USER @ USER You ’ ve got too many NewYork Liberals moving into the state . I see it in my town .,NOT,,
5106,47874,@ USER @ USER @ USER Rabid nationalist who 've been misled into thinking it 's the liberal who are globalists .,NOT,,
5107,24727,@ USER @ USER Those other three are activist judge '' . They must be conservative ! '',NOT,,
5108,82136,@ USER @ USER Why did n't she save her grandfather in Puerto Rico if she had that kind of cash ? Bc She is socialist .,NOT,,
5109,30698,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Thank you for allowing me aboard ! Proudly following all # MAGA # KAG Patriots 🇺🇸,NOT,,
5110,28980,@ USER LMBO ! She 's like Pelosi . She think she important because she is a female . She is a destriment to society and Real Women !,OFF,TIN,GRP
5111,64203,@ USER Oh what a tangled web we weave when first we practice to deceive. ! Give it up Serena you are looking silly now .,OFF,TIN,IND
5112,75782,@ USER @ USER @ USER I will be looking to invest offshore after this,NOT,,
5113,40991,@ USER He wa almost shot and that make him an expert .,NOT,,
5114,23868,"@ USER This message is also going to get Antifa member killed - if the open carry nut '' feel someone is trying to kill them by taking their gun , they will defend themselves - and will probably not face jail . Whereas someone actively `` stealing '' a gun will . ''",OFF,TIN,GRP
5115,13611,@ USER This is all political theater . Are liberal really that stupid to believe that the FBI investigates state crime ? Especially incident that happened year ago by a juvenile ? This is nothing more than a tactic to delay Kavanaugh ’ s confirmation .,NOT,,
5116,91244,@ USER Perhaps we have zeroed in on the problem with liberal . Their fruit and vegetable are unclean .,NOT,,
5117,66106,@ USER @ USER It ’ s ridiculous . All the sock puppet account apparently have marching order to start a boycott of the film . A lot of MAGA snowflake . 😐 Thankfully most of them are on our list of known sock puppet so blocking the rest wasn ’ t hard .,NOT,,
5118,41790,@ USER @ USER I ca n't stand looking at him . 🤢🤢🤢 # TakeAStandNotAKnee 🇺🇸🇺🇸🇺🇸,NOT,,
5119,22520,@ USER If you are prepared to go through the necessary training and background check then you should be able to carry a concealed firearm .,NOT,,
5120,94004,@ USER @ USER @ USER @ USER @ USER Please get out to vote Republican right down the ticket or Pelosi get back into control,NOT,,
5121,15678,@ USER Be sure to just cover liberal ' p.o.v . That 's what you do . Not fair & amp ; balanced .,NOT,,
5122,13964,@ USER By making conservative so sick we ca n't make it to the polling place !,OFF,TIN,GRP
5123,11281,"@ USER My fault wa never with news crew reporting from within disaster area ; it wa only with live shot in dangerous situation . I think it 's detrimental , because a viewer could see that and say , If he or she is out in that weather , it ca n't be that bad . '' ''",NOT,,
5124,69109,@ USER @ USER @ USER @ USER @ USER Liberals Do n't Appreciate Your Sarcasm . They Thought You Were On Their Side .,NOT,,
5125,74427,"@ USER @ USER of ) Support Chief 's comment . I 'd recommend reading excellent true crime book , In Plain Sight : The Kaufman County Prosecutor Murders '' - by Kathryn Casey . Victims were all armed ( DA , very heavily ) and prepared to `` protect themselves . '' Not about gun control , but ... ''",NOT,,
5126,32034,@ USER @ USER @ USER I find it very offensive that you know what black people feel ! ! As a black not African because I wa born in America want recognition then build your own stuff ! ! ! It 's the same with Conservatives that cry about censorship If you do n't like the rule build your own house . URL,OFF,TIN,IND
5127,80500,@ USER @ USER Time these “ AntiFA ” thug were made a proscribed organisation - or cleaned their act up . Everyone ha a right of protest - nobody ha a right of extreme violent protest .,NOT,,
5128,27384,"@ USER OK , on second thought , Antifa wa n't even a thing when this wa done ( I do n't think ) but solidarity with Israel '' show that somebody is in denial of certain action on Israel 's part . ''",NOT,,
5129,23916,@ USER @ USER The left doesn ’ t care . They victimize woman and minority for political gain . Same story different democrat . # libtards # walkaway # maga,OFF,TIN,GRP
5130,25061,@ USER # ProteccKaiser He is a fucking sweetheart and DESERVES THE WORLD GODAMN IT,NOT,,
5131,89343,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Just be careful because I got a suspension for using a meme that said gaf once ! Mirror ... .,NOT,,
5132,93328,@ USER Odd how conservative keep getting exposed of being child fucker . Thats why they 're against abortion . More victim,OFF,TIN,GRP
5133,84055,@ USER @ USER Wow those liberal are so uncivil and full of hate . # LickAWitch URL,OFF,TIN,GRP
5134,71835,@ USER @ USER @ USER @ USER yes he is,NOT,,
5135,68506,@ USER Because she is in Labour Friends of Israel ?,NOT,,
5136,63730,@ USER @ USER @ USER Explain to me where i said that wasn ’ t true . I know what due process mean . I know when anyone go to court over a crime like that it affect their life . he is not exempt from the process or ridicule,OFF,UNT,
5137,92712,@ USER How is it you had a document that all those woman signed if you didn ’ t know anything about the accusation . Sounds to me a cover up wa planned . You are a disgrace to the office you hold,OFF,TIN,IND
5138,75284,@ USER Just because some flaky pink hat wearing woman say so ? Try again . Where ’ s the police record and the like . Tired of liberal thinking they can lie to ruin someone ’ s life because they don ’ t like Trump,OFF,TIN,IND
5139,98054,@ USER @ USER @ USER @ USER @ USER @ USER Good luck with that ! I dont follow along with fascist like the # resist movement and their apple and google overlord . I know what happened in ww and it the rhetoric they use that put u there . I dont need a GOD '' to see the hate spewed from # Antifa and how that is wrong . '',OFF,TIN,GRP
5140,89258,@ USER I support your fight for justice and to hold those responsible accountable . The hypocrisy is beyond any moral standard . Where ’ s the outrage . Yet they hide behind the vail of gun control and leftist propaganda beginning with @ USER @ USER Shame on them .,OFF,TIN,OTH
5141,98324,@ USER Because you are 💩,OFF,TIN,IND
5142,37519,@ USER Olive love the pool at Green Beagle Lodge when I am out of town ! She is a good girl ! URL,NOT,,
5143,80977,@ USER @ USER @ USER Ann 's a smart lady and she is absolutely right ! # BuildTheWall,NOT,,
5144,74666,@ USER Let ’ s not forget the treatment of Sarah Palin by these same California liberal . And now they say Kavanaugh ‘ s accuser is being bullied ?,NOT,,
5145,65552,@ USER @ USER @ USER What do you think 'gun control ' is all about then ? It can not be about saving life because it ha been proven over and over again that the only sure way to protect people from bad guy with gun is having good guy with gun to fend them off !,NOT,,
5146,50108,@ USER @ USER The Brandon Lewis express URL,NOT,,
5147,92336,@ USER Why would someone be videoing ? Inside job ? 😳 asking for a friend . Hope she is ok .,NOT,,
